CustomerID,Churn Value,Product Category,Product Value
9298-WGMRW,0,Phone Service,Yes
6598-RFFVI,1,Phone Service,Yes
1582-RAFML,1,Phone Service,Yes
8443-ZRDBZ,1,Phone Service,Yes
4075-WKNIU,0,Phone Service,Yes
8849-AYPTR,0,Phone Service,Yes
5198-HQAEN,0,Phone Service,Yes
0130-SXOUN,0,Phone Service,Yes
6350-XFYGW,0,Phone Service,Yes
8780-YRMTT,0,Phone Service,No
9822-BIIGN,0,Phone Service,Yes
2346-LOCWC,0,Phone Service,Yes
9867-XOBQA,0,Phone Service,No
5504-WSIUR,0,Phone Service,Yes
6734-FQAJX,0,Phone Service,Yes
2085-JVGAD,0,Phone Service,Yes
6196-HBOBZ,0,Phone Service,Yes
8780-IHCRN,0,Phone Service,Yes
6701-DHKWQ,0,Phone Service,No
0547-HURJB,0,Phone Service,Yes
6633-SYEUS,0,Phone Service,Yes
1724-IQWNM,0,Phone Service,Yes
5605-IYGFG,0,Phone Service,Yes
8207-VVMYB,0,Phone Service,Yes
2599-CIPQE,0,Phone Service,Yes
4226-KKDON,0,Phone Service,Yes
1932-UEDCX,0,Phone Service,Yes
6072-NUQCB,0,Phone Service,Yes
7162-WPHPM,0,Phone Service,Yes
3192-LNKRK,0,Phone Service,Yes
3071-VBYPO,0,Phone Service,Yes
4822-YCXMX,1,Phone Service,Yes
9658-WYUFB,1,Phone Service,Yes
8331-ZXFOE,0,Phone Service,Yes
5298-GSTLM,0,Phone Service,Yes
8144-DGHXP,0,Phone Service,Yes
9079-LWTFD,0,Phone Service,Yes
0869-PAPRP,0,Phone Service,Yes
0479-HMSWA,0,Phone Service,Yes
9086-YJYXS,0,Phone Service,Yes
4550-EVXNY,1,Phone Service,Yes
1057-FOGLZ,0,Phone Service,Yes
7036-ZZKBD,0,Phone Service,Yes
0373-AIVNJ,0,Phone Service,No
3318-ISQFQ,0,Phone Service,Yes
1063-DHQJF,0,Phone Service,Yes
9107-UKCKY,0,Phone Service,Yes
0570-BFQHT,0,Phone Service,Yes
6425-YQLLO,1,Phone Service,Yes
4376-KFVRS,0,Phone Service,Yes
5424-RLQLC,0,Phone Service,Yes
6101-IMRMM,1,Phone Service,Yes
5850-BDWCY,0,Phone Service,Yes
5709-LVOEQ,0,Phone Service,Yes
1428-IEDPR,0,Phone Service,Yes
3129-AAQOU,0,Phone Service,Yes
7079-QRCBC,1,Phone Service,Yes
0930-EHUZA,0,Phone Service,Yes
8879-XUAHX,0,Phone Service,Yes
0014-BMAQU,0,Phone Service,Yes
3392-EHMNK,0,Phone Service,Yes
9194-GFVOI,0,Phone Service,Yes
7254-IQWOZ,1,Phone Service,Yes
2072-ZVJJX,0,Phone Service,Yes
2576-HXMPA,0,Phone Service,Yes
6723-CEGQI,0,Phone Service,No
8929-KSWIH,0,Phone Service,Yes
9274-CNFMO,1,Phone Service,Yes
9512-UIBFX,1,Phone Service,Yes
9112-WSNPU,0,Phone Service,Yes
2545-EBUPK,0,Phone Service,Yes
6815-ABQFQ,0,Phone Service,Yes
8496-EJAUI,1,Phone Service,Yes
1090-ESELR,0,Phone Service,Yes
5692-FPTAH,1,Phone Service,Yes
3946-MHCZW,1,Phone Service,Yes
1963-VAUKV,1,Phone Service,Yes
4176-FXYBO,0,Phone Service,Yes
6661-EIPZC,0,Phone Service,No
8980-WQFWL,0,Phone Service,Yes
6872-HXFNF,0,Phone Service,Yes
3125-RAHBV,0,Phone Service,Yes
9253-VIFJQ,0,Phone Service,Yes
9500-IWPXQ,0,Phone Service,Yes
6691-CCIHA,0,Phone Service,Yes
9795-SHUHB,0,Phone Service,Yes
7298-IZWLY,0,Phone Service,Yes
3904-UKFRE,0,Phone Service,Yes
3137-LUPIX,0,Phone Service,Yes
0581-MDMPW,0,Phone Service,Yes
7861-UVUFT,1,Phone Service,Yes
4749-OJKQU,0,Phone Service,Yes
6463-HHXJR,0,Phone Service,Yes
5027-QPKTE,1,Phone Service,Yes
3768-VHXQO,0,Phone Service,Yes
9290-SHCMB,0,Phone Service,Yes
5614-DNZCE,0,Phone Service,Yes
8859-AXJZP,0,Phone Service,Yes
1403-GYAFU,0,Phone Service,Yes
2190-BCXEC,0,Phone Service,Yes
5223-UZAVK,0,Phone Service,Yes
8229-MYEJZ,0,Phone Service,Yes
3967-VQOGC,0,Phone Service,Yes
7905-NJMXS,0,Phone Service,Yes
4871-JTKJF,1,Phone Service,Yes
2314-TNDJQ,0,Phone Service,No
5095-AESKG,1,Phone Service,Yes
5712-VBOXD,0,Phone Service,Yes
9548-LERKT,0,Phone Service,Yes
5233-GEEAX,1,Phone Service,No
3982-JGSFD,0,Phone Service,Yes
7707-PYBBH,0,Phone Service,Yes
2669-OIDSD,0,Phone Service,Yes
0301-FIDRB,0,Phone Service,No
5949-EBSQK,1,Phone Service,Yes
5201-FRKKS,0,Phone Service,Yes
9825-YCXWZ,0,Phone Service,Yes
7225-IILWY,0,Phone Service,Yes
8200-KLNYW,0,Phone Service,Yes
8272-ONJLV,0,Phone Service,Yes
0384-RVBPI,0,Phone Service,Yes
2696-NARTR,1,Phone Service,Yes
9027-YFHQJ,0,Phone Service,Yes
8920-NAVAY,0,Phone Service,Yes
5196-SGOAK,1,Phone Service,Yes
4468-YDOVK,0,Phone Service,Yes
0612-RTZZA,1,Phone Service,No
2761-OCIAX,1,Phone Service,Yes
7306-YDSOI,0,Phone Service,Yes
8217-QYOHV,0,Phone Service,Yes
4994-OBRSZ,0,Phone Service,Yes
5630-IXDXV,0,Phone Service,Yes
7361-YPXFS,0,Phone Service,Yes
1084-MNSMJ,0,Phone Service,Yes
0584-BJQGZ,0,Phone Service,Yes
3468-DRVQJ,0,Phone Service,Yes
5405-ZMYXQ,0,Phone Service,Yes
7054-DMVAS,0,Phone Service,Yes
3156-QLHBO,0,Phone Service,Yes
1304-NECVQ,1,Phone Service,Yes
5178-LMXOP,1,Phone Service,Yes
9650-VBUOG,0,Phone Service,Yes
7964-YESJC,0,Phone Service,Yes
2229-DPMBI,0,Phone Service,Yes
6108-OQZDQ,1,Phone Service,Yes
6620-JDYNW,0,Phone Service,Yes
5233-AOZUF,0,Phone Service,Yes
4824-GUCBY,0,Phone Service,Yes
1488-SYSFC,0,Phone Service,Yes
9668-PUGNU,0,Phone Service,Yes
0278-YXOOG,1,Phone Service,Yes
0187-QSXOE,0,Phone Service,Yes
7055-JCGNI,0,Phone Service,Yes
1038-ZAGBI,1,Phone Service,Yes
5708-EVONK,1,Phone Service,Yes
0617-FHSGK,1,Phone Service,Yes
7878-RTCZG,0,Phone Service,Yes
5304-EFJLP,0,Phone Service,Yes
1589-AGTLK,1,Phone Service,Yes
0137-UDEUO,1,Phone Service,Yes
7521-AFHAB,0,Phone Service,Yes
9237-HQITU,1,Phone Service,Yes
0230-UBYPQ,0,Phone Service,No
3746-EUBYR,1,Phone Service,Yes
4293-ETKAP,0,Phone Service,Yes
5473-KHBPS,0,Phone Service,Yes
4616-EWBNJ,0,Phone Service,Yes
8904-OPDCK,0,Phone Service,No
8645-KWHJO,0,Phone Service,No
1193-RTSLK,1,Phone Service,Yes
6910-HADCM,1,Phone Service,Yes
1794-HBQTJ,1,Phone Service,Yes
8097-OMULG,0,Phone Service,Yes
9447-YPTBX,0,Phone Service,Yes
9351-HXDMR,0,Phone Service,Yes
3620-EHIMZ,0,Phone Service,Yes
5356-KZCKT,0,Phone Service,Yes
8409-WQJUX,0,Phone Service,No
3859-CVCET,1,Phone Service,Yes
4290-BSXUX,1,Phone Service,Yes
8109-YUOHE,0,Phone Service,Yes
1832-PEUTS,0,Phone Service,Yes
9227-YBAXE,0,Phone Service,Yes
5651-YLPRD,0,Phone Service,Yes
0684-AOSIH,1,Phone Service,Yes
5624-BQSSA,1,Phone Service,Yes
0971-QIFJK,0,Phone Service,Yes
9626-VFRGG,0,Phone Service,Yes
4398-HSCJH,1,Phone Service,Yes
0168-XZKBB,0,Phone Service,Yes
7964-ZRKKG,0,Phone Service,Yes
5216-WASFJ,0,Phone Service,Yes
2519-LBNQL,0,Phone Service,Yes
2929-ERCFZ,1,Phone Service,Yes
7625-XCQRH,1,Phone Service,Yes
2027-CWDNU,0,Phone Service,Yes
2923-ARZLG,0,Phone Service,Yes
2079-FBMZK,1,Phone Service,Yes
8710-YGLWG,0,Phone Service,Yes
0916-KNFAJ,0,Phone Service,Yes
0516-OOHAR,0,Phone Service,Yes
3209-ZPKFI,0,Phone Service,Yes
5795-KTGUD,0,Phone Service,Yes
3244-CQPHU,0,Phone Service,Yes
6543-CPZMK,1,Phone Service,No
8623-ULFNQ,0,Phone Service,Yes
4647-XXZAM,0,Phone Service,Yes
7305-ZWMAJ,0,Phone Service,Yes
5440-FLBQG,1,Phone Service,Yes
9469-WEJBT,0,Phone Service,Yes
6465-GSRCL,0,Phone Service,Yes
9342-VNIMQ,0,Phone Service,Yes
9412-ARGBX,1,Phone Service,Yes
8095-WANWK,0,Phone Service,Yes
2446-PLQVO,1,Phone Service,Yes
1302-UHBDD,0,Phone Service,Yes
2519-ERQOJ,0,Phone Service,No
8784-CGILN,1,Phone Service,Yes
7426-WEIJX,0,Phone Service,Yes
2928-HLDBA,0,Phone Service,Yes
2359-QWQUL,1,Phone Service,Yes
6906-ANDWJ,1,Phone Service,Yes
8800-JOOCF,0,Phone Service,Yes
9388-ZEYVT,0,Phone Service,No
0730-KOAVE,0,Phone Service,Yes
8022-BECSI,0,Phone Service,Yes
2172-EJXVF,0,Phone Service,Yes
8769-KKTPH,0,Phone Service,Yes
7206-GZCDC,1,Phone Service,Yes
1436-ZMJAN,0,Phone Service,Yes
3090-HAWSU,1,Phone Service,Yes
1697-LYYYX,0,Phone Service,Yes
3780-YVMFA,0,Phone Service,Yes
0380-ZCSBI,0,Phone Service,Yes
5020-ZSTTY,1,Phone Service,Yes
7868-BGSZA,0,Phone Service,Yes
2207-NHRJK,1,Phone Service,Yes
4703-MQYKT,0,Phone Service,Yes
6038-GCYEC,1,Phone Service,No
6319-IEJWJ,1,Phone Service,Yes
6211-WHMYA,0,Phone Service,No
5478-JJVZK,0,Phone Service,Yes
8961-QDZZJ,0,Phone Service,Yes
8739-WWKDU,1,Phone Service,Yes
7346-MEDWM,0,Phone Service,Yes
5149-QYTTU,0,Phone Service,Yes
3705-PSNGL,1,Phone Service,Yes
2632-UCGVD,1,Phone Service,Yes
0572-ZJKLT,0,Phone Service,Yes
9065-ZCPQX,0,Phone Service,Yes
8884-MRNSU,0,Phone Service,Yes
9885-CSMWE,1,Phone Service,Yes
1750-CSKKM,1,Phone Service,Yes
3807-XHCJH,0,Phone Service,Yes
4210-QFJMF,1,Phone Service,Yes
5811-IWXYM,0,Phone Service,Yes
9947-OTFQU,1,Phone Service,Yes
6686-YPGHK,1,Phone Service,Yes
3845-JHAMY,0,Phone Service,No
5153-LXKDT,0,Phone Service,Yes
9867-NNXLC,0,Phone Service,Yes
2740-JFBOK,0,Phone Service,Yes
4702-HDRKD,0,Phone Service,No
6275-YDUVO,1,Phone Service,Yes
0270-THENM,0,Phone Service,Yes
3729-OWRVL,0,Phone Service,Yes
8818-XYFCQ,1,Phone Service,Yes
9565-AXSMR,0,Phone Service,Yes
1015-OWJKI,0,Phone Service,Yes
4763-PGDPO,1,Phone Service,Yes
9659-ZTWSM,0,Phone Service,Yes
9253-QXKBE,1,Phone Service,Yes
8631-NBHFZ,1,Phone Service,Yes
6567-HOOPW,1,Phone Service,Yes
5376-DEQCP,1,Phone Service,Yes
5232-NXPAY,0,Phone Service,Yes
0253-ZTEOB,0,Phone Service,Yes
6923-EFPNL,1,Phone Service,Yes
5914-DVBWJ,1,Phone Service,Yes
3999-QGRJH,1,Phone Service,Yes
1813-JLKWR,0,Phone Service,Yes
5562-YJQGT,0,Phone Service,Yes
1389-CXMLU,1,Phone Service,Yes
8679-LZBMD,0,Phone Service,Yes
3987-KQDDU,0,Phone Service,Yes
5248-KWLAR,0,Phone Service,Yes
7654-YWJUF,0,Phone Service,Yes
9845-QOMAD,0,Phone Service,Yes
1845-CSBRZ,0,Phone Service,Yes
1705-GUHPV,0,Phone Service,Yes
6619-RPLQZ,0,Phone Service,Yes
2159-TURXX,0,Phone Service,Yes
6549-BTYPG,0,Phone Service,No
4391-LNRXK,0,Phone Service,Yes
5813-UECBU,1,Phone Service,Yes
7396-VJUZB,0,Phone Service,Yes
2242-MFOTG,0,Phone Service,Yes
4806-HIPDW,1,Phone Service,Yes
9102-OXKFY,0,Phone Service,Yes
9881-VCZEP,0,Phone Service,Yes
5816-QVHRX,0,Phone Service,Yes
9108-EJFJP,0,Phone Service,Yes
8374-UULRV,0,Phone Service,Yes
8495-LJDFO,0,Phone Service,Yes
5271-YNWVR,1,Phone Service,Yes
6286-ZHAOK,0,Phone Service,Yes
2360-RDGRO,0,Phone Service,Yes
6048-NJXHX,0,Phone Service,Yes
5650-YLIBA,0,Phone Service,Yes
9763-PDTKK,1,Phone Service,Yes
4475-NVTLU,0,Phone Service,Yes
7206-PQBBZ,0,Phone Service,Yes
3721-CNEYS,1,Phone Service,Yes
1898-JSNDC,0,Phone Service,Yes
8107-KNCIM,0,Phone Service,Yes
0224-RLWWD,0,Phone Service,Yes
3804-RVTGV,1,Phone Service,Yes
1834-ABKHQ,0,Phone Service,Yes
5208-HFSBT,1,Phone Service,Yes
6847-KJLTS,0,Phone Service,Yes
2639-UGMAZ,0,Phone Service,No
5133-POWUA,0,Phone Service,Yes
7698-YFGEZ,0,Phone Service,Yes
9958-MEKUC,0,Phone Service,Yes
4012-YCFAI,0,Phone Service,Yes
0929-PECLO,0,Phone Service,Yes
2933-XEUJM,0,Phone Service,Yes
4350-ZTLPI,0,Phone Service,Yes
4459-BBGHE,0,Phone Service,No
5583-EJXRD,0,Phone Service,No
6614-YOLAC,0,Phone Service,No
0096-BXERS,0,Phone Service,Yes
5562-BETPV,0,Phone Service,Yes
1755-RMCXH,0,Phone Service,Yes
3572-UOLYZ,0,Phone Service,Yes
2038-YSEZE,0,Phone Service,Yes
2398-YPMUR,1,Phone Service,Yes
8540-ZQGEA,0,Phone Service,Yes
2982-IHMFT,1,Phone Service,Yes
6368-NWMCE,0,Phone Service,Yes
6010-DDPPW,0,Phone Service,Yes
7607-QKKTJ,0,Phone Service,Yes
6917-IAYHD,0,Phone Service,No
6463-MVYRY,0,Phone Service,Yes
4039-PIMHX,0,Phone Service,Yes
2468-SJFLM,0,Phone Service,Yes
3227-WLKLI,0,Phone Service,Yes
7005-CYUIL,0,Phone Service,Yes
9239-GZHZE,0,Phone Service,Yes
4534-WGCIR,0,Phone Service,Yes
5756-JYOJT,0,Phone Service,Yes
9603-OAIHC,0,Phone Service,Yes
8434-VGEQQ,0,Phone Service,Yes
6741-QRLUP,0,Phone Service,Yes
2075-PUEPR,0,Phone Service,Yes
9962-BFPDU,0,Phone Service,Yes
8337-MSSXB,1,Phone Service,Yes
0674-EYYZV,0,Phone Service,Yes
4195-SMMNX,1,Phone Service,Yes
7410-YTJIK,1,Phone Service,Yes
5673-FSSMF,1,Phone Service,Yes
0104-PPXDV,0,Phone Service,Yes
0621-CXBKL,0,Phone Service,Yes
1324-NLTJE,1,Phone Service,Yes
4626-GYCZP,1,Phone Service,Yes
5055-MGMGF,0,Phone Service,Yes
1455-UGQVH,1,Phone Service,Yes
2070-FNEXE,1,Phone Service,Yes
3779-OSWCF,0,Phone Service,Yes
3950-VPYJB,0,Phone Service,Yes
8606-CIQUL,0,Phone Service,Yes
0771-CHWSK,0,Phone Service,Yes
8069-YQQAJ,0,Phone Service,No
2931-FSOHN,0,Phone Service,Yes
1468-DEFNC,0,Phone Service,Yes
4759-PXTAN,0,Phone Service,Yes
0464-WJTKO,0,Phone Service,Yes
6358-LYNGM,1,Phone Service,Yes
2758-RNWXS,0,Phone Service,Yes
1779-PWPMG,0,Phone Service,Yes
7359-PTSXY,1,Phone Service,Yes
7675-OZCZG,1,Phone Service,Yes
4484-GLZOU,1,Phone Service,Yes
1208-DNHLN,1,Phone Service,Yes
9708-KFDBY,0,Phone Service,Yes
6305-YLBMM,1,Phone Service,Yes
4831-EOBFE,1,Phone Service,Yes
2511-MORQY,0,Phone Service,Yes
3757-NJYBX,1,Phone Service,Yes
1732-FEKLD,0,Phone Service,Yes
4829-ZLJTK,0,Phone Service,Yes
8909-BOLNL,0,Phone Service,Yes
6856-RAURS,0,Phone Service,Yes
8404-GFGCZ,0,Phone Service,Yes
5687-DKDTV,1,Phone Service,Yes
3580-HYCSP,0,Phone Service,Yes
7797-EJMDP,0,Phone Service,Yes
9624-EGDEQ,0,Phone Service,Yes
8035-PWSEV,0,Phone Service,Yes
3391-JSQEW,0,Phone Service,Yes
1684-FLBGS,0,Phone Service,Yes
3845-FXCYS,0,Phone Service,Yes
0327-WFZSY,0,Phone Service,Yes
8734-FNWVH,0,Phone Service,Yes
7159-NOKYQ,0,Phone Service,Yes
0191-EQUUH,0,Phone Service,No
3891-PUQOD,1,Phone Service,Yes
8498-XXGWA,0,Phone Service,Yes
4159-NAAIX,0,Phone Service,Yes
3308-DGHKL,0,Phone Service,Yes
6624-JDRDS,0,Phone Service,No
5555-RNPGT,0,Phone Service,Yes
4523-WXCEF,1,Phone Service,Yes
6519-CFDBX,0,Phone Service,Yes
0748-RDGGM,1,Phone Service,Yes
3058-WQDRE,0,Phone Service,No
3194-ORPIK,1,Phone Service,Yes
2860-RANUS,1,Phone Service,Yes
9432-RUVSL,0,Phone Service,Yes
2446-BEGGB,1,Phone Service,Yes
9432-VOFYX,0,Phone Service,Yes
7853-OETYL,0,Phone Service,No
8232-UTFOZ,0,Phone Service,Yes
3126-WQMGH,0,Phone Service,Yes
1866-DIOQZ,0,Phone Service,No
3948-KXDUF,0,Phone Service,Yes
6772-WFQRD,0,Phone Service,Yes
1131-ALZWV,0,Phone Service,Yes
8901-HJXTF,1,Phone Service,No
2862-PFNIK,0,Phone Service,No
9620-ENEJV,0,Phone Service,Yes
9223-UCPVT,1,Phone Service,Yes
2055-SIFSS,0,Phone Service,Yes
7776-QWNFX,1,Phone Service,Yes
9758-MFWGD,0,Phone Service,No
1045-LTCYT,0,Phone Service,Yes
0129-QMPDR,0,Phone Service,Yes
1475-VWVDO,0,Phone Service,Yes
0197-PNKNK,0,Phone Service,Yes
1088-CNNKB,0,Phone Service,Yes
2018-QKYGT,0,Phone Service,Yes
2000-MPKCA,0,Phone Service,Yes
9646-NMHXE,0,Phone Service,Yes
2595-KIWPV,0,Phone Service,Yes
8000-REIQB,1,Phone Service,Yes
4853-RULSV,1,Phone Service,Yes
4785-QRJHC,1,Phone Service,No
4111-BNXIF,0,Phone Service,No
3486-HOOGQ,0,Phone Service,Yes
2874-YXVVA,0,Phone Service,Yes
9933-QRGTX,0,Phone Service,Yes
9441-QHEVC,0,Phone Service,Yes
0927-CNGRH,0,Phone Service,Yes
5183-KLYEM,0,Phone Service,Yes
9601-BRXPO,1,Phone Service,Yes
0295-PPHDO,1,Phone Service,Yes
6693-FRIRW,0,Phone Service,Yes
0345-XMMUG,0,Phone Service,Yes
5996-DAOQL,0,Phone Service,Yes
0379-DJQHR,0,Phone Service,Yes
0322-CHQRU,1,Phone Service,Yes
3748-FVMZZ,0,Phone Service,No
8441-SHIPE,0,Phone Service,Yes
7673-BQGKU,0,Phone Service,Yes
4625-LAMOB,0,Phone Service,Yes
6087-MVHJH,1,Phone Service,Yes
6022-KOUQO,0,Phone Service,No
6614-FHDBO,0,Phone Service,Yes
9507-HSMMZ,0,Phone Service,Yes
3050-RLLXC,0,Phone Service,Yes
5144-TVGLP,0,Phone Service,Yes
4049-ZPALD,0,Phone Service,Yes
3420-ZDBMA,0,Phone Service,Yes
3486-KHMLI,0,Phone Service,Yes
4299-SIMNS,0,Phone Service,Yes
4282-YMKNA,1,Phone Service,Yes
6645-MXQJT,0,Phone Service,Yes
2812-REYAT,0,Phone Service,Yes
2316-ESMLS,0,Phone Service,No
5382-TEMLV,0,Phone Service,Yes
6366-XIVKZ,0,Phone Service,Yes
8050-WYBND,0,Phone Service,No
1902-XBTFB,1,Phone Service,Yes
2988-PLAHS,0,Phone Service,Yes
3144-KMTWZ,0,Phone Service,Yes
1196-AMORA,1,Phone Service,Yes
6581-NQCBA,1,Phone Service,No
7110-BDTWG,0,Phone Service,No
5193-QLVZB,0,Phone Service,Yes
6680-WKXRZ,1,Phone Service,Yes
8690-ZVLCL,0,Phone Service,Yes
4817-KEQSP,0,Phone Service,Yes
2842-BCQGE,0,Phone Service,Yes
3669-OYSJI,1,Phone Service,Yes
8619-IJNDK,0,Phone Service,Yes
0397-ZXWQF,0,Phone Service,Yes
0743-HNPFG,0,Phone Service,Yes
0864-FVJNJ,0,Phone Service,Yes
1498-DQNRX,0,Phone Service,Yes
3701-SFMUH,0,Phone Service,Yes
4701-MLJPN,1,Phone Service,Yes
3352-RICWQ,0,Phone Service,Yes
0650-BWOZN,0,Phone Service,Yes
1803-BGNBD,0,Phone Service,Yes
4686-GEFRM,0,Phone Service,Yes
4749-VFKVB,1,Phone Service,Yes
6195-MELTI,0,Phone Service,Yes
1548-FEHVL,0,Phone Service,Yes
7647-GYYKX,0,Phone Service,Yes
6893-ODYYE,0,Phone Service,Yes
0263-FJTQO,0,Phone Service,Yes
7901-HXJVA,0,Phone Service,Yes
2153-MREFK,1,Phone Service,Yes
5960-MVTUK,0,Phone Service,No
5485-WUYWF,1,Phone Service,Yes
7124-UGSUR,1,Phone Service,Yes
1179-INLAT,0,Phone Service,Yes
1680-VDCWW,0,Phone Service,Yes
6345-ULYRW,1,Phone Service,Yes
7971-HLVXI,0,Phone Service,Yes
2709-UQGNP,0,Phone Service,Yes
2027-OAQQC,1,Phone Service,No
3315-TOTBP,1,Phone Service,Yes
9435-JMLSX,0,Phone Service,Yes
2750-BJLSB,0,Phone Service,Yes
8486-AYEQH,0,Phone Service,Yes
9074-KGVOX,0,Phone Service,No
7733-UDMTP,0,Phone Service,No
9505-SQFSW,0,Phone Service,No
1061-PNTHC,0,Phone Service,Yes
6080-TCMYC,0,Phone Service,Yes
2187-LZGPL,1,Phone Service,No
4546-FOKWR,0,Phone Service,Yes
8092-NLTGF,0,Phone Service,Yes
8450-JOVAH,1,Phone Service,Yes
2004-OCQXK,1,Phone Service,Yes
6413-XKKPU,1,Phone Service,Yes
4566-NECEV,0,Phone Service,Yes
1307-ATKGB,0,Phone Service,Yes
2235-ZGKPT,1,Phone Service,Yes
2024-BASKD,1,Phone Service,Yes
0587-DMGBH,1,Phone Service,Yes
4826-TZEVA,0,Phone Service,Yes
5696-CEIQJ,0,Phone Service,Yes
8017-UVSZU,0,Phone Service,Yes
0654-PQKDW,0,Phone Service,Yes
2657-VPXTA,0,Phone Service,Yes
3428-XZMAZ,1,Phone Service,Yes
0439-IFYUN,0,Phone Service,Yes
3243-ZHOHY,0,Phone Service,Yes
8168-UQWWF,1,Phone Service,Yes
2968-SSGAA,1,Phone Service,Yes
3570-YUEKJ,0,Phone Service,Yes
4143-HHPMK,1,Phone Service,Yes
5844-QVTAT,0,Phone Service,Yes
8792-AOROI,0,Phone Service,Yes
0691-JVSYA,1,Phone Service,Yes
5510-BOIUJ,1,Phone Service,Yes
8944-AILEF,0,Phone Service,Yes
7322-OCWHC,0,Phone Service,Yes
1455-ESIQH,1,Phone Service,Yes
0128-MKWSG,0,Phone Service,No
8824-RWFXJ,1,Phone Service,Yes
1264-BYWMS,1,Phone Service,Yes
0953-LGOVU,0,Phone Service,No
6297-NOOPG,0,Phone Service,Yes
2061-VVFST,0,Phone Service,Yes
9802-CAQUT,0,Phone Service,Yes
5639-NTUPK,0,Phone Service,Yes
9626-WEQRM,0,Phone Service,No
8871-JLMHM,0,Phone Service,Yes
3620-MWJNE,0,Phone Service,Yes
3877-JRJIP,1,Phone Service,Yes
0434-CSFON,0,Phone Service,Yes
7450-NWRTR,1,Phone Service,Yes
4192-GORJT,1,Phone Service,Yes
0897-FEGMU,1,Phone Service,Yes
5602-BVFMK,0,Phone Service,Yes
3338-CVVEH,0,Phone Service,Yes
1608-GMEWB,0,Phone Service,Yes
4291-HPAXL,0,Phone Service,Yes
0637-KVDLV,1,Phone Service,Yes
9308-ANMVE,0,Phone Service,Yes
0264-CNITK,0,Phone Service,Yes
8699-ASUFO,1,Phone Service,Yes
8266-VBFQL,0,Phone Service,Yes
5458-CQJTA,1,Phone Service,Yes
8444-WRIDW,1,Phone Service,Yes
9801-NOSHQ,0,Phone Service,Yes
2302-OUZXB,0,Phone Service,Yes
0196-JTUQI,0,Phone Service,Yes
6942-LBFDP,0,Phone Service,Yes
0396-HUJBP,0,Phone Service,Yes
6110-OHIHY,1,Phone Service,Yes
1226-JZNKR,0,Phone Service,Yes
0268-QKIWO,1,Phone Service,Yes
5760-FXFVO,0,Phone Service,Yes
8043-PNYSD,0,Phone Service,Yes
3318-OSATS,1,Phone Service,Yes
4361-BKAXE,1,Phone Service,Yes
5934-TSSAU,0,Phone Service,Yes
1576-PFZIW,0,Phone Service,Yes
1767-CJKBA,0,Phone Service,Yes
0484-JPBRU,0,Phone Service,Yes
1309-BXVOQ,1,Phone Service,Yes
4702-IOQDC,1,Phone Service,Yes
0440-UEDAI,0,Phone Service,Yes
7854-EDSSA,1,Phone Service,Yes
7321-PKUYW,1,Phone Service,Yes
4063-EIKNQ,0,Phone Service,Yes
4626-OZDTJ,0,Phone Service,Yes
5018-LXQQG,0,Phone Service,Yes
7299-GNVPL,0,Phone Service,Yes
3941-XTSKM,0,Phone Service,No
5186-SAMNZ,1,Phone Service,Yes
3195-TQDZX,0,Phone Service,Yes
4143-OOBWZ,1,Phone Service,Yes
3473-XIIIT,1,Phone Service,Yes
4813-HQMGZ,0,Phone Service,Yes
0020-JDNXP,0,Phone Service,No
0804-XBFBV,0,Phone Service,No
1205-WNWPJ,1,Phone Service,Yes
4104-PVRPS,0,Phone Service,Yes
6770-XUAGN,1,Phone Service,Yes
3577-AMVUX,0,Phone Service,Yes
5626-MGTUK,0,Phone Service,Yes
3018-TFTSU,1,Phone Service,Yes
0872-JCPIB,0,Phone Service,Yes
8573-JGCZW,0,Phone Service,Yes
8775-ERLNB,0,Phone Service,Yes
8992-VONJD,0,Phone Service,Yes
2263-SFSQZ,0,Phone Service,Yes
8854-CCVSQ,1,Phone Service,Yes
0280-XJGEX,1,Phone Service,Yes
3097-IDVPU,0,Phone Service,Yes
6537-QLGEX,0,Phone Service,No
8640-SDGKB,1,Phone Service,Yes
9695-IDRZR,0,Phone Service,Yes
8050-DVOJX,0,Phone Service,Yes
3197-ARFOY,0,Phone Service,Yes
8696-JKZNU,1,Phone Service,Yes
2040-VZIKE,0,Phone Service,Yes
8815-LMFLX,0,Phone Service,Yes
0734-OXWBT,0,Phone Service,Yes
9742-XOKTS,0,Phone Service,Yes
1624-WOIWJ,1,Phone Service,Yes
8985-OOPOS,0,Phone Service,Yes
4423-YLHDV,1,Phone Service,Yes
2506-CLAKW,1,Phone Service,Yes
3765-JXVKY,1,Phone Service,Yes
3096-JRDSO,1,Phone Service,Yes
0529-ONKER,1,Phone Service,Yes
0840-DFEZH,0,Phone Service,Yes
8727-JQFHV,0,Phone Service,Yes
2486-WYVVE,0,Phone Service,Yes
5419-JPRRN,1,Phone Service,Yes
9207-ZPANB,0,Phone Service,Yes
3249-ZPQRG,1,Phone Service,Yes
3049-SOLAY,1,Phone Service,Yes
3795-CAWEX,0,Phone Service,Yes
3913-FCUUW,0,Phone Service,Yes
8591-NXRCV,0,Phone Service,Yes
5092-STPKP,0,Phone Service,Yes
6261-LHRTG,0,Phone Service,Yes
3727-OWVYD,0,Phone Service,Yes
2868-LLSKM,0,Phone Service,Yes
7459-IMVYU,0,Phone Service,Yes
8041-TMEID,0,Phone Service,Yes
