CustomerID,Churn Value,Demographic Category,Demographic Value
2190-BCXEC,0,Dependents,No
5223-UZAVK,0,Dependents,No
8229-MYEJZ,0,Dependents,No
3967-VQOGC,0,Dependents,Yes
7905-NJMXS,0,Dependents,No
4871-JTKJF,1,Dependents,No
2314-TNDJQ,0,Dependents,Yes
5095-AESKG,1,Dependents,No
5712-VBOXD,0,Dependents,No
9548-LERKT,0,Dependents,No
5233-GEEAX,1,Dependents,No
3982-JGSFD,0,Dependents,No
7707-PYBBH,0,Dependents,No
2669-OIDSD,0,Dependents,No
0301-FIDRB,0,Dependents,Yes
5949-EBSQK,1,Dependents,Yes
5201-FRKKS,0,Dependents,No
9825-YCXWZ,0,Dependents,No
7225-IILWY,0,Dependents,Yes
8200-KLNYW,0,Dependents,No
8272-ONJLV,0,Dependents,No
0384-RVBPI,0,Dependents,No
2696-NARTR,1,Dependents,No
9027-YFHQJ,0,Dependents,No
8920-NAVAY,0,Dependents,No
5196-SGOAK,1,Dependents,No
4468-YDOVK,0,Dependents,Yes
0612-RTZZA,1,Dependents,No
2761-OCIAX,1,Dependents,No
7306-YDSOI,0,Dependents,Yes
8217-QYOHV,0,Dependents,No
4994-OBRSZ,0,Dependents,Yes
5630-IXDXV,0,Dependents,No
7361-YPXFS,0,Dependents,No
1084-MNSMJ,0,Dependents,No
0584-BJQGZ,0,Dependents,No
3468-DRVQJ,0,Dependents,Yes
5405-ZMYXQ,0,Dependents,No
7054-DMVAS,0,Dependents,No
3156-QLHBO,0,Dependents,Yes
1304-NECVQ,1,Dependents,No
5178-LMXOP,1,Dependents,No
9650-VBUOG,0,Dependents,Yes
7964-YESJC,0,Dependents,No
2229-DPMBI,0,Dependents,Yes
6108-OQZDQ,1,Dependents,No
6620-JDYNW,0,Dependents,No
5233-AOZUF,0,Dependents,No
4824-GUCBY,0,Dependents,No
1488-SYSFC,0,Dependents,Yes
9668-PUGNU,0,Dependents,No
0278-YXOOG,1,Dependents,No
0187-QSXOE,0,Dependents,No
7055-JCGNI,0,Dependents,No
1038-ZAGBI,1,Dependents,No
5708-EVONK,1,Dependents,No
0617-FHSGK,1,Dependents,No
7878-RTCZG,0,Dependents,No
5304-EFJLP,0,Dependents,No
1589-AGTLK,1,Dependents,No
0137-UDEUO,1,Dependents,No
7521-AFHAB,0,Dependents,Yes
9237-HQITU,1,Dependents,Yes
0230-UBYPQ,0,Dependents,No
3746-EUBYR,1,Dependents,No
4293-ETKAP,0,Dependents,Yes
5473-KHBPS,0,Dependents,Yes
4616-EWBNJ,0,Dependents,No
8904-OPDCK,0,Dependents,No
8645-KWHJO,0,Dependents,No
1193-RTSLK,1,Dependents,No
6910-HADCM,1,Dependents,No
1794-HBQTJ,1,Dependents,No
8097-OMULG,0,Dependents,Yes
9447-YPTBX,0,Dependents,No
9351-HXDMR,0,Dependents,No
3620-EHIMZ,0,Dependents,Yes
5356-KZCKT,0,Dependents,No
8409-WQJUX,0,Dependents,No
3859-CVCET,1,Dependents,No
4290-BSXUX,1,Dependents,No
8109-YUOHE,0,Dependents,No
1832-PEUTS,0,Dependents,Yes
9227-YBAXE,0,Dependents,Yes
5651-YLPRD,0,Dependents,Yes
0684-AOSIH,1,Dependents,No
5624-BQSSA,1,Dependents,No
0971-QIFJK,0,Dependents,No
9626-VFRGG,0,Dependents,Yes
4398-HSCJH,1,Dependents,No
0168-XZKBB,0,Dependents,No
7964-ZRKKG,0,Dependents,No
5216-WASFJ,0,Dependents,No
2519-LBNQL,0,Dependents,No
2929-ERCFZ,1,Dependents,No
7625-XCQRH,1,Dependents,No
2027-CWDNU,0,Dependents,Yes
2923-ARZLG,0,Dependents,Yes
2079-FBMZK,1,Dependents,No
8710-YGLWG,0,Dependents,No
0916-KNFAJ,0,Dependents,No
0516-OOHAR,0,Dependents,Yes
3209-ZPKFI,0,Dependents,Yes
5795-KTGUD,0,Dependents,No
3244-CQPHU,0,Dependents,No
6543-CPZMK,1,Dependents,No
8623-ULFNQ,0,Dependents,No
4647-XXZAM,0,Dependents,Yes
7305-ZWMAJ,0,Dependents,No
5440-FLBQG,1,Dependents,No
9469-WEJBT,0,Dependents,No
6465-GSRCL,0,Dependents,Yes
9342-VNIMQ,0,Dependents,No
9412-ARGBX,1,Dependents,No
8095-WANWK,0,Dependents,No
2446-PLQVO,1,Dependents,No
1302-UHBDD,0,Dependents,No
2519-ERQOJ,0,Dependents,No
8784-CGILN,1,Dependents,No
7426-WEIJX,0,Dependents,Yes
2928-HLDBA,0,Dependents,No
2359-QWQUL,1,Dependents,No
6906-ANDWJ,1,Dependents,No
8800-JOOCF,0,Dependents,Yes
9388-ZEYVT,0,Dependents,No
0730-KOAVE,0,Dependents,No
8022-BECSI,0,Dependents,No
2172-EJXVF,0,Dependents,No
8769-KKTPH,0,Dependents,No
7206-GZCDC,1,Dependents,No
1436-ZMJAN,0,Dependents,No
3090-HAWSU,1,Dependents,No
1697-LYYYX,0,Dependents,Yes
3780-YVMFA,0,Dependents,Yes
0380-ZCSBI,0,Dependents,No
5020-ZSTTY,1,Dependents,No
7868-BGSZA,0,Dependents,No
2207-NHRJK,1,Dependents,No
4703-MQYKT,0,Dependents,No
6038-GCYEC,1,Dependents,No
6319-IEJWJ,1,Dependents,No
6211-WHMYA,0,Dependents,No
5478-JJVZK,0,Dependents,No
8961-QDZZJ,0,Dependents,Yes
8739-WWKDU,1,Dependents,No
7346-MEDWM,0,Dependents,No
5149-QYTTU,0,Dependents,Yes
3705-PSNGL,1,Dependents,No
2632-UCGVD,1,Dependents,No
0572-ZJKLT,0,Dependents,Yes
9065-ZCPQX,0,Dependents,No
8884-MRNSU,0,Dependents,No
9885-CSMWE,1,Dependents,No
1750-CSKKM,1,Dependents,Yes
3807-XHCJH,0,Dependents,Yes
4210-QFJMF,1,Dependents,No
5811-IWXYM,0,Dependents,Yes
9947-OTFQU,1,Dependents,No
6686-YPGHK,1,Dependents,No
3845-JHAMY,0,Dependents,Yes
5153-LXKDT,0,Dependents,Yes
9867-NNXLC,0,Dependents,No
2740-JFBOK,0,Dependents,No
4702-HDRKD,0,Dependents,No
6275-YDUVO,1,Dependents,No
0270-THENM,0,Dependents,Yes
3729-OWRVL,0,Dependents,No
8818-XYFCQ,1,Dependents,No
9565-AXSMR,0,Dependents,Yes
1015-OWJKI,0,Dependents,No
4763-PGDPO,1,Dependents,No
9659-ZTWSM,0,Dependents,No
9253-QXKBE,1,Dependents,No
8631-NBHFZ,1,Dependents,No
6567-HOOPW,1,Dependents,No
5376-DEQCP,1,Dependents,No
5232-NXPAY,0,Dependents,No
0253-ZTEOB,0,Dependents,Yes
6923-EFPNL,1,Dependents,No
5914-DVBWJ,1,Dependents,No
3999-QGRJH,1,Dependents,No
1813-JLKWR,0,Dependents,No
5562-YJQGT,0,Dependents,No
1389-CXMLU,1,Dependents,No
8679-LZBMD,0,Dependents,No
3987-KQDDU,0,Dependents,No
5248-KWLAR,0,Dependents,No
7654-YWJUF,0,Dependents,No
9845-QOMAD,0,Dependents,Yes
1845-CSBRZ,0,Dependents,Yes
1705-GUHPV,0,Dependents,No
6619-RPLQZ,0,Dependents,Yes
2159-TURXX,0,Dependents,No
6549-BTYPG,0,Dependents,No
4391-LNRXK,0,Dependents,No
5813-UECBU,1,Dependents,No
7396-VJUZB,0,Dependents,Yes
2242-MFOTG,0,Dependents,No
4806-HIPDW,1,Dependents,No
9102-OXKFY,0,Dependents,No
9881-VCZEP,0,Dependents,No
5816-QVHRX,0,Dependents,No
9108-EJFJP,0,Dependents,No
8374-UULRV,0,Dependents,No
8495-LJDFO,0,Dependents,No
5271-YNWVR,1,Dependents,No
6286-ZHAOK,0,Dependents,Yes
2360-RDGRO,0,Dependents,No
6048-NJXHX,0,Dependents,No
5650-YLIBA,0,Dependents,No
9763-PDTKK,1,Dependents,No
4475-NVTLU,0,Dependents,Yes
7206-PQBBZ,0,Dependents,No
3721-CNEYS,1,Dependents,No
1898-JSNDC,0,Dependents,No
8107-KNCIM,0,Dependents,No
0224-RLWWD,0,Dependents,No
3804-RVTGV,1,Dependents,No
1834-ABKHQ,0,Dependents,Yes
5208-HFSBT,1,Dependents,No
6847-KJLTS,0,Dependents,No
2639-UGMAZ,0,Dependents,No
5133-POWUA,0,Dependents,No
7698-YFGEZ,0,Dependents,No
9958-MEKUC,0,Dependents,Yes
4012-YCFAI,0,Dependents,No
0929-PECLO,0,Dependents,No
2933-XEUJM,0,Dependents,No
4350-ZTLPI,0,Dependents,No
4459-BBGHE,0,Dependents,Yes
5583-EJXRD,0,Dependents,Yes
6614-YOLAC,0,Dependents,No
0096-BXERS,0,Dependents,No
5562-BETPV,0,Dependents,No
1755-RMCXH,0,Dependents,Yes
3572-UOLYZ,0,Dependents,Yes
2038-YSEZE,0,Dependents,No
2398-YPMUR,1,Dependents,No
8540-ZQGEA,0,Dependents,No
2982-IHMFT,1,Dependents,No
6368-NWMCE,0,Dependents,No
6010-DDPPW,0,Dependents,No
7607-QKKTJ,0,Dependents,Yes
6917-IAYHD,0,Dependents,Yes
6463-MVYRY,0,Dependents,No
4039-PIMHX,0,Dependents,No
2468-SJFLM,0,Dependents,No
3227-WLKLI,0,Dependents,Yes
7005-CYUIL,0,Dependents,No
9239-GZHZE,0,Dependents,No
4534-WGCIR,0,Dependents,Yes
5756-JYOJT,0,Dependents,No
9603-OAIHC,0,Dependents,No
8434-VGEQQ,0,Dependents,No
6741-QRLUP,0,Dependents,No
2075-PUEPR,0,Dependents,Yes
9962-BFPDU,0,Dependents,Yes
8337-MSSXB,1,Dependents,No
0674-EYYZV,0,Dependents,No
4195-SMMNX,1,Dependents,No
7410-YTJIK,1,Dependents,No
5673-FSSMF,1,Dependents,No
0104-PPXDV,0,Dependents,No
0621-CXBKL,0,Dependents,No
1324-NLTJE,1,Dependents,No
4626-GYCZP,1,Dependents,No
5055-MGMGF,0,Dependents,No
1455-UGQVH,1,Dependents,No
2070-FNEXE,1,Dependents,Yes
3779-OSWCF,0,Dependents,No
3950-VPYJB,0,Dependents,Yes
8606-CIQUL,0,Dependents,Yes
0771-CHWSK,0,Dependents,No
8069-YQQAJ,0,Dependents,No
2931-FSOHN,0,Dependents,No
1468-DEFNC,0,Dependents,Yes
4759-PXTAN,0,Dependents,No
0464-WJTKO,0,Dependents,Yes
6358-LYNGM,1,Dependents,No
2758-RNWXS,0,Dependents,No
1779-PWPMG,0,Dependents,No
7359-PTSXY,1,Dependents,No
7675-OZCZG,1,Dependents,No
4484-GLZOU,1,Dependents,No
1208-DNHLN,1,Dependents,No
9708-KFDBY,0,Dependents,No
6305-YLBMM,1,Dependents,No
4831-EOBFE,1,Dependents,No
2511-MORQY,0,Dependents,No
3757-NJYBX,1,Dependents,No
1732-FEKLD,0,Dependents,No
4829-ZLJTK,0,Dependents,No
8909-BOLNL,0,Dependents,No
6856-RAURS,0,Dependents,No
8404-GFGCZ,0,Dependents,No
5687-DKDTV,1,Dependents,No
3580-HYCSP,0,Dependents,Yes
7797-EJMDP,0,Dependents,No
9624-EGDEQ,0,Dependents,No
8035-PWSEV,0,Dependents,No
3391-JSQEW,0,Dependents,No
1684-FLBGS,0,Dependents,Yes
3845-FXCYS,0,Dependents,No
0327-WFZSY,0,Dependents,Yes
8734-FNWVH,0,Dependents,Yes
7159-NOKYQ,0,Dependents,No
0191-EQUUH,0,Dependents,Yes
3891-PUQOD,1,Dependents,Yes
8498-XXGWA,0,Dependents,No
4159-NAAIX,0,Dependents,No
3308-DGHKL,0,Dependents,No
6624-JDRDS,0,Dependents,No
5555-RNPGT,0,Dependents,Yes
4523-WXCEF,1,Dependents,No
6519-CFDBX,0,Dependents,No
0748-RDGGM,1,Dependents,No
3058-WQDRE,0,Dependents,No
3194-ORPIK,1,Dependents,No
2860-RANUS,1,Dependents,No
9432-RUVSL,0,Dependents,No
2446-BEGGB,1,Dependents,No
9432-VOFYX,0,Dependents,No
7853-OETYL,0,Dependents,No
8232-UTFOZ,0,Dependents,No
3126-WQMGH,0,Dependents,No
1866-DIOQZ,0,Dependents,No
3948-KXDUF,0,Dependents,No
6772-WFQRD,0,Dependents,Yes
1131-ALZWV,0,Dependents,No
8901-HJXTF,1,Dependents,No
2862-PFNIK,0,Dependents,Yes
9620-ENEJV,0,Dependents,No
9223-UCPVT,1,Dependents,No
2055-SIFSS,0,Dependents,No
7776-QWNFX,1,Dependents,No
9758-MFWGD,0,Dependents,Yes
1045-LTCYT,0,Dependents,Yes
0129-QMPDR,0,Dependents,No
1475-VWVDO,0,Dependents,No
0197-PNKNK,0,Dependents,Yes
1088-CNNKB,0,Dependents,No
2018-QKYGT,0,Dependents,Yes
2000-MPKCA,0,Dependents,No
9646-NMHXE,0,Dependents,No
2595-KIWPV,0,Dependents,Yes
8000-REIQB,1,Dependents,No
4853-RULSV,1,Dependents,No
4785-QRJHC,1,Dependents,No
4111-BNXIF,0,Dependents,No
3486-HOOGQ,0,Dependents,Yes
2874-YXVVA,0,Dependents,No
9933-QRGTX,0,Dependents,No
9441-QHEVC,0,Dependents,No
0927-CNGRH,0,Dependents,Yes
5183-KLYEM,0,Dependents,No
9601-BRXPO,1,Dependents,No
0295-PPHDO,1,Dependents,No
6693-FRIRW,0,Dependents,No
0345-XMMUG,0,Dependents,No
5996-DAOQL,0,Dependents,No
0379-DJQHR,0,Dependents,No
0322-CHQRU,1,Dependents,No
3748-FVMZZ,0,Dependents,No
8441-SHIPE,0,Dependents,No
7673-BQGKU,0,Dependents,Yes
4625-LAMOB,0,Dependents,No
6087-MVHJH,1,Dependents,No
6022-KOUQO,0,Dependents,Yes
6614-FHDBO,0,Dependents,No
9507-HSMMZ,0,Dependents,No
3050-RLLXC,0,Dependents,Yes
5144-TVGLP,0,Dependents,No
4049-ZPALD,0,Dependents,No
3420-ZDBMA,0,Dependents,No
3486-KHMLI,0,Dependents,Yes
4299-SIMNS,0,Dependents,No
4282-YMKNA,1,Dependents,No
6645-MXQJT,0,Dependents,Yes
2812-REYAT,0,Dependents,No
2316-ESMLS,0,Dependents,No
5382-TEMLV,0,Dependents,No
6366-XIVKZ,0,Dependents,Yes
8050-WYBND,0,Dependents,Yes
1902-XBTFB,1,Dependents,No
2988-PLAHS,0,Dependents,No
3144-KMTWZ,0,Dependents,No
1196-AMORA,1,Dependents,No
6581-NQCBA,1,Dependents,No
7110-BDTWG,0,Dependents,No
5193-QLVZB,0,Dependents,No
6680-WKXRZ,1,Dependents,No
8690-ZVLCL,0,Dependents,Yes
4817-KEQSP,0,Dependents,Yes
2842-BCQGE,0,Dependents,No
3669-OYSJI,1,Dependents,No
8619-IJNDK,0,Dependents,No
0397-ZXWQF,0,Dependents,No
0743-HNPFG,0,Dependents,No
0864-FVJNJ,0,Dependents,Yes
1498-DQNRX,0,Dependents,No
3701-SFMUH,0,Dependents,Yes
4701-MLJPN,1,Dependents,No
3352-RICWQ,0,Dependents,Yes
0650-BWOZN,0,Dependents,No
1803-BGNBD,0,Dependents,No
4686-GEFRM,0,Dependents,No
4749-VFKVB,1,Dependents,No
6195-MELTI,0,Dependents,No
1548-FEHVL,0,Dependents,No
7647-GYYKX,0,Dependents,Yes
6893-ODYYE,0,Dependents,No
0263-FJTQO,0,Dependents,Yes
7901-HXJVA,0,Dependents,No
2153-MREFK,1,Dependents,No
5960-MVTUK,0,Dependents,No
5485-WUYWF,1,Dependents,No
7124-UGSUR,1,Dependents,No
1179-INLAT,0,Dependents,No
1680-VDCWW,0,Dependents,No
6345-ULYRW,1,Dependents,No
7971-HLVXI,0,Dependents,Yes
2709-UQGNP,0,Dependents,No
2027-OAQQC,1,Dependents,No
3315-TOTBP,1,Dependents,No
9435-JMLSX,0,Dependents,No
2750-BJLSB,0,Dependents,No
8486-AYEQH,0,Dependents,No
9074-KGVOX,0,Dependents,Yes
7733-UDMTP,0,Dependents,No
9505-SQFSW,0,Dependents,Yes
1061-PNTHC,0,Dependents,Yes
6080-TCMYC,0,Dependents,Yes
2187-LZGPL,1,Dependents,No
4546-FOKWR,0,Dependents,No
8092-NLTGF,0,Dependents,No
8450-JOVAH,1,Dependents,Yes
2004-OCQXK,1,Dependents,No
6413-XKKPU,1,Dependents,No
4566-NECEV,0,Dependents,No
1307-ATKGB,0,Dependents,No
2235-ZGKPT,1,Dependents,Yes
2024-BASKD,1,Dependents,No
0587-DMGBH,1,Dependents,No
4826-TZEVA,0,Dependents,No
5696-CEIQJ,0,Dependents,Yes
8017-UVSZU,0,Dependents,No
0654-PQKDW,0,Dependents,Yes
2657-VPXTA,0,Dependents,Yes
3428-XZMAZ,1,Dependents,No
0439-IFYUN,0,Dependents,No
3243-ZHOHY,0,Dependents,No
8168-UQWWF,1,Dependents,Yes
2968-SSGAA,1,Dependents,No
3570-YUEKJ,0,Dependents,No
4143-HHPMK,1,Dependents,No
5844-QVTAT,0,Dependents,No
8792-AOROI,0,Dependents,No
0691-JVSYA,1,Dependents,No
5510-BOIUJ,1,Dependents,Yes
8944-AILEF,0,Dependents,No
7322-OCWHC,0,Dependents,No
1455-ESIQH,1,Dependents,No
0128-MKWSG,0,Dependents,Yes
8824-RWFXJ,1,Dependents,No
1264-BYWMS,1,Dependents,No
0953-LGOVU,0,Dependents,Yes
6297-NOOPG,0,Dependents,No
2061-VVFST,0,Dependents,No
9802-CAQUT,0,Dependents,Yes
5639-NTUPK,0,Dependents,Yes
9626-WEQRM,0,Dependents,No
8871-JLMHM,0,Dependents,No
3620-MWJNE,0,Dependents,No
3877-JRJIP,1,Dependents,No
0434-CSFON,0,Dependents,No
7450-NWRTR,1,Dependents,No
4192-GORJT,1,Dependents,No
0897-FEGMU,1,Dependents,No
5602-BVFMK,0,Dependents,No
3338-CVVEH,0,Dependents,No
1608-GMEWB,0,Dependents,No
4291-HPAXL,0,Dependents,Yes
0637-KVDLV,1,Dependents,No
9308-ANMVE,0,Dependents,Yes
0264-CNITK,0,Dependents,Yes
8699-ASUFO,1,Dependents,No
8266-VBFQL,0,Dependents,No
5458-CQJTA,1,Dependents,No
8444-WRIDW,1,Dependents,No
9801-NOSHQ,0,Dependents,Yes
2302-OUZXB,0,Dependents,No
0196-JTUQI,0,Dependents,No
6942-LBFDP,0,Dependents,No
0396-HUJBP,0,Dependents,No
6110-OHIHY,1,Dependents,No
1226-JZNKR,0,Dependents,No
0268-QKIWO,1,Dependents,No
5760-FXFVO,0,Dependents,No
8043-PNYSD,0,Dependents,Yes
3318-OSATS,1,Dependents,No
4361-BKAXE,1,Dependents,No
5934-TSSAU,0,Dependents,Yes
1576-PFZIW,0,Dependents,No
1767-CJKBA,0,Dependents,No
0484-JPBRU,0,Dependents,No
1309-BXVOQ,1,Dependents,No
4702-IOQDC,1,Dependents,No
0440-UEDAI,0,Dependents,No
7854-EDSSA,1,Dependents,No
7321-PKUYW,1,Dependents,No
4063-EIKNQ,0,Dependents,Yes
4626-OZDTJ,0,Dependents,No
5018-LXQQG,0,Dependents,Yes
7299-GNVPL,0,Dependents,Yes
3941-XTSKM,0,Dependents,No
5186-SAMNZ,1,Dependents,No
3195-TQDZX,0,Dependents,No
4143-OOBWZ,1,Dependents,No
3473-XIIIT,1,Dependents,No
4813-HQMGZ,0,Dependents,No
0020-JDNXP,0,Dependents,Yes
0804-XBFBV,0,Dependents,Yes
1205-WNWPJ,1,Dependents,No
4104-PVRPS,0,Dependents,No
6770-XUAGN,1,Dependents,No
3577-AMVUX,0,Dependents,No
5626-MGTUK,0,Dependents,No
3018-TFTSU,1,Dependents,No
0872-JCPIB,0,Dependents,No
8573-JGCZW,0,Dependents,No
8775-ERLNB,0,Dependents,No
8992-VONJD,0,Dependents,Yes
2263-SFSQZ,0,Dependents,Yes
8854-CCVSQ,1,Dependents,No
0280-XJGEX,1,Dependents,Yes
3097-IDVPU,0,Dependents,Yes
6537-QLGEX,0,Dependents,No
8640-SDGKB,1,Dependents,No
9695-IDRZR,0,Dependents,Yes
8050-DVOJX,0,Dependents,No
3197-ARFOY,0,Dependents,No
8696-JKZNU,1,Dependents,No
2040-VZIKE,0,Dependents,No
8815-LMFLX,0,Dependents,Yes
0734-OXWBT,0,Dependents,Yes
9742-XOKTS,0,Dependents,Yes
1624-WOIWJ,1,Dependents,No
8985-OOPOS,0,Dependents,No
4423-YLHDV,1,Dependents,No
2506-CLAKW,1,Dependents,No
3765-JXVKY,1,Dependents,No
3096-JRDSO,1,Dependents,No
0529-ONKER,1,Dependents,No
0840-DFEZH,0,Dependents,No
8727-JQFHV,0,Dependents,Yes
2486-WYVVE,0,Dependents,No
5419-JPRRN,1,Dependents,No
9207-ZPANB,0,Dependents,No
3249-ZPQRG,1,Dependents,No
3049-SOLAY,1,Dependents,No
3795-CAWEX,0,Dependents,Yes
3913-FCUUW,0,Dependents,Yes
8591-NXRCV,0,Dependents,No
5092-STPKP,0,Dependents,No
6261-LHRTG,0,Dependents,No
3727-OWVYD,0,Dependents,No
2868-LLSKM,0,Dependents,Yes
7459-IMVYU,0,Dependents,No
8041-TMEID,0,Dependents,No
3312-ZWLGF,0,Dependents,No
0824-VWDPO,0,Dependents,No
8818-DOPVL,0,Dependents,No
9788-HNGUT,0,Dependents,No
7088-FBAWU,0,Dependents,Yes
5968-HYJRZ,0,Dependents,Yes
1110-KYLGQ,0,Dependents,No
4581-LNWUM,0,Dependents,No
4119-ZYPZY,0,Dependents,No
6734-CKRSM,0,Dependents,No
6365-MTGZX,1,Dependents,No
8086-OVPWV,1,Dependents,No
8311-UEUAB,0,Dependents,No
0282-NVSJS,0,Dependents,Yes
6595-COKXZ,1,Dependents,No
4472-LVYGI,0,Dependents,No
5433-KYGHE,0,Dependents,Yes
6229-LSCKB,0,Dependents,No
5619-XZZKR,0,Dependents,No
5997-OPVFA,0,Dependents,No
1353-LJWEM,0,Dependents,No
1131-QQZEB,0,Dependents,No
6100-QQHEB,1,Dependents,No
2587-EKXTS,0,Dependents,No
1518-VOWAV,1,Dependents,No
5980-NOPLP,1,Dependents,No
6813-GZQCG,0,Dependents,Yes
0292-WEGCH,0,Dependents,Yes
2139-FQHLM,0,Dependents,No
1790-NESIO,0,Dependents,No
6421-SZVEM,0,Dependents,Yes
5701-GUXDC,0,Dependents,No
7295-JOMMD,1,Dependents,No
5180-UCIIQ,1,Dependents,Yes
3376-BMGFE,1,Dependents,Yes
5797-APWZC,1,Dependents,No
4115-BNPJY,0,Dependents,No
5167-GBFRE,1,Dependents,No
1087-UDSIH,1,Dependents,No
3452-ABWRL,0,Dependents,No
2077-MPJQO,0,Dependents,No
5599-HVLTW,0,Dependents,No
9932-WBWIK,0,Dependents,No
3969-GYXEL,0,Dependents,No
3445-HXXGF,1,Dependents,No
5680-LQOGP,0,Dependents,No
4422-QVIJA,0,Dependents,Yes
9039-RBEEE,1,Dependents,No
3873-WOSBC,0,Dependents,No
8966-OIQHG,0,Dependents,Yes
8413-YNHNV,0,Dependents,No
2332-TODQS,0,Dependents,No
6641-XRPSU,1,Dependents,No
0134-XWXCE,0,Dependents,No
6689-KXGBO,1,Dependents,No
5293-WXJAK,1,Dependents,No
3131-NWVFJ,0,Dependents,No
6175-IRFIT,0,Dependents,No
6402-EJMWF,0,Dependents,No
5762-TJXGK,0,Dependents,No
3520-FJGCV,0,Dependents,Yes
3999-WRNGR,0,Dependents,Yes
4236-XPXAV,1,Dependents,No
3707-LRWZD,1,Dependents,No
4508-OEBEY,0,Dependents,No
9957-YODKZ,0,Dependents,No
2720-WGKHP,1,Dependents,No
7924-GJZFI,0,Dependents,No
9040-KZVWO,0,Dependents,No
6655-LHBYW,0,Dependents,No
8731-WBBMB,0,Dependents,No
8735-SDUFN,0,Dependents,No
6029-CSMJE,0,Dependents,No
9927-DSWDF,0,Dependents,No
3420-YJLQT,0,Dependents,No
6393-WRYZE,1,Dependents,No
0851-DFJKB,0,Dependents,No
8908-NMQTX,0,Dependents,No
6979-TNDEU,0,Dependents,No
2364-UFROM,0,Dependents,No
8436-BJUMM,1,Dependents,No
5393-HJZSM,0,Dependents,Yes
2252-ISRNH,0,Dependents,Yes
0536-ACXIP,0,Dependents,No
1371-DWPAZ,0,Dependents,No
4182-BGSIQ,0,Dependents,Yes
7593-XFKDI,1,Dependents,No
3186-BAXNB,1,Dependents,No
0442-ZXKVS,0,Dependents,No
1658-XUHBX,0,Dependents,Yes
4797-MIWUM,0,Dependents,Yes
7234-KMNRQ,0,Dependents,No
2091-GPPIQ,0,Dependents,No
7197-VOJMM,0,Dependents,No
8510-AWCXC,1,Dependents,No
6131-IUNXN,0,Dependents,Yes
6353-BRMMA,0,Dependents,Yes
5353-WILCI,0,Dependents,No
5871-DGTXZ,0,Dependents,No
7080-TNUWP,0,Dependents,No
8048-DSDFQ,0,Dependents,No
3253-HKOKL,0,Dependents,Yes
6094-ZIVKX,0,Dependents,No
4032-RMHCI,0,Dependents,Yes
3969-JQABI,0,Dependents,No
5893-PYOLZ,0,Dependents,No
1112-CUNAO,1,Dependents,No
5766-XQXMQ,1,Dependents,No
4351-QLCSU,1,Dependents,No
0459-SPZHJ,0,Dependents,No
8577-QSOCG,0,Dependents,Yes
1986-PHGZF,0,Dependents,No
2279-AXJJK,0,Dependents,No
3814-MLAXC,1,Dependents,No
0415-MOSGF,1,Dependents,No
3580-REOAC,1,Dependents,No
9968-FFVVH,0,Dependents,No
2034-CGRHZ,1,Dependents,No
0968-GSIKN,1,Dependents,No
6728-CZFEI,0,Dependents,No
5380-WJKOV,1,Dependents,Yes
4550-VBOFE,1,Dependents,No
8946-BFWSG,0,Dependents,Yes
4976-LNFVV,0,Dependents,No
3638-WEABW,0,Dependents,No
7407-SUJIZ,0,Dependents,No
1685-VAYJF,0,Dependents,No
7711-YIJWC,0,Dependents,Yes
8212-DJRCH,0,Dependents,Yes
6702-OHFWR,1,Dependents,No
6821-BUXUX,1,Dependents,No
3893-JRNFS,0,Dependents,No
6762-QVYJO,0,Dependents,Yes
3022-BEXHZ,0,Dependents,Yes
1325-USMEC,0,Dependents,No
9705-ZJBCG,0,Dependents,Yes
4811-JBUVU,0,Dependents,No
2866-IKBTM,0,Dependents,No
5183-SNMJQ,0,Dependents,No
0348-SDKOL,1,Dependents,No
7409-JURKQ,0,Dependents,No
3055-OYMSE,0,Dependents,No
6088-BXMRG,0,Dependents,Yes
7502-BNYGS,0,Dependents,No
2616-UUTFK,0,Dependents,No
8735-IJJEG,0,Dependents,No
5815-HGGHV,0,Dependents,No
0988-AADSA,0,Dependents,Yes
2296-DKZFP,0,Dependents,No
7209-JCUDS,1,Dependents,No
8639-NHQEI,0,Dependents,Yes
6060-QBMGV,0,Dependents,No
0689-NKYLF,1,Dependents,No
6729-FZWSY,0,Dependents,No
2700-LUEVA,0,Dependents,No
1459-QNFQT,0,Dependents,No
4174-LPGTI,1,Dependents,No
0825-CPPQH,0,Dependents,No
2908-ZTPNF,0,Dependents,No
0917-EZOLA,1,Dependents,No
6127-IYJOZ,0,Dependents,No
5915-ANOEI,0,Dependents,No
9465-RWMXL,1,Dependents,No
7101-HRBLJ,0,Dependents,No
3658-QQJYD,0,Dependents,No
5338-YHWYT,0,Dependents,Yes
1937-OTUKY,0,Dependents,No
4884-TVUQF,0,Dependents,No
8221-HVAYI,0,Dependents,No
5666-CYCYZ,0,Dependents,No
1635-FJFCC,0,Dependents,No
0230-WEQUW,0,Dependents,No
2834-SPCJV,1,Dependents,No
3442-ZHHCC,0,Dependents,No
6719-OXYBR,0,Dependents,No
4723-BEGSG,0,Dependents,No
7916-VCCPB,0,Dependents,Yes
7593-JNWRU,1,Dependents,Yes
0682-USIXD,0,Dependents,No
6437-UKHMV,1,Dependents,No
8952-WCVCD,0,Dependents,No
3680-CTHUH,0,Dependents,No
3923-CSIHK,1,Dependents,No
9575-IWCAZ,0,Dependents,No
